ID,QUESTION_ID,TEMPLATE_ID,CODE_ID,ANSWER,IS_COMMENT_MANDATORY,CANNOT_ANSWER,SCORE,DISPLAY_ORDER,ENTITYSET_INSTANCE_ID,ENTITYSET_ENTITY_ID,WEIGHT_LEVEL,SHAREDIDENTIFIER,LISTAGENCY_ID,INSERT_TIME,INSERT_USER,INSERT_CLIENT,UPDATE_TIME,UPDATE_USER,UPDATE_CLIENT,UPDATE_COUNT,WORKFLOW_ID
1173066,1173007,1173032,NULL,Disagree,1,0,NULL,0,NULL,NULL,0,1173066,0,20:13.5,training-sprint2_HCM-229,::1,20:13.5,training-sprint2_HCM-229,::1,0,NULL
1173067,1173007,1173033,NULL,Strongly disagree,1,0,NULL,0,NULL,NULL,0,1173067,0,20:13.5,training-sprint2_HCM-229,::1,20:13.5,training-sprint2_HCM-229,::1,0,NULL
1173037,1173008,NULL,NULL,Keeping enough free time for family,0,0,NULL,1,NULL,NULL,0,1173037,0,58:10.3,training-sprint1_Review_Survey_A6,::1,58:10.3,training-sprint1_Review_Survey_A6,::1,0,NULL
1173038,1173008,NULL,NULL,Having a good relationship with colleagues,0,0,NULL,2,NULL,NULL,0,1173038,0,58:10.3,training-sprint1_Review_Survey_A6,::1,58:10.3,training-sprint1_Review_Survey_A6,::1,0,NULL
1173039,1173008,NULL,NULL,Having a good relationship with my manager,0,0,NULL,3,NULL,NULL,0,1173039,0,58:10.3,training-sprint1_Review_Survey_A6,::1,58:10.3,training-sprint1_Review_Survey_A6,::1,0,NULL
1173040,1173008,NULL,NULL,Not spending more than 2 hours per day to reach the workplace,0,0,NULL,4,NULL,NULL,0,1173040,0,58:10.3,training-sprint1_Review_Survey_A6,::1,58:10.3,training-sprint1_Review_Survey_A6,::1,0,NULL
5100035,1173011,NULL,5100004,Not at all likely,0,0,NULL,0,NULL,NULL,0,5100035,0,37:42.7,CARDILLI,172.25.2.40,37:42.7,CARDILLI,172.25.2.40,0,NULL
5100036,1173011,NULL,1173040,1,0,0,NULL,0,NULL,NULL,0,5100036,0,37:42.7,CARDILLI,172.25.2.40,37:42.7,CARDILLI,172.25.2.40,0,NULL
5100037,1173011,NULL,1173041,2,0,0,NULL,0,NULL,NULL,0,5100037,0,37:42.7,CARDILLI,172.25.2.40,37:42.7,CARDILLI,172.25.2.40,0,NULL
5100038,1173011,NULL,1173042,3,0,0,NULL,0,NULL,NULL,0,5100038,0,37:42.7,CARDILLI,172.25.2.40,37:42.7,CARDILLI,172.25.2.40,0,NULL
5100039,1173011,NULL,1173043,4,0,0,NULL,0,NULL,NULL,0,5100039,0,37:42.7,CARDILLI,172.25.2.40,37:42.7,CARDILLI,172.25.2.40,0,NULL
5100040,1173011,NULL,1173044,5,0,0,NULL,0,NULL,NULL,0,5100040,0,37:42.7,CARDILLI,172.25.2.40,37:42.7,CARDILLI,172.25.2.40,0,NULL
5100041,1173011,NULL,1173045,6,0,0,NULL,0,NULL,NULL,0,5100041,0,37:42.7,CARDILLI,172.25.2.40,37:42.7,CARDILLI,172.25.2.40,0,NULL
5100042,1173011,NULL,1173046,7,0,0,NULL,0,NULL,NULL,0,5100042,0,37:42.7,CARDILLI,172.25.2.40,37:42.7,CARDILLI,172.25.2.40,0,NULL
5100043,1173011,NULL,1173047,8,0,0,NULL,0,NULL,NULL,0,5100043,0,37:42.7,CARDILLI,172.25.2.40,37:42.7,CARDILLI,172.25.2.40,0,NULL
5100044,1173011,NULL,1173048,9,0,0,NULL,0,NULL,NULL,0,5100044,0,37:42.7,CARDILLI,172.25.2.40,37:42.7,CARDILLI,172.25.2.40,0,NULL
5100045,1173011,NULL,1173049,Extremely likely,0,0,NULL,0,NULL,NULL,0,5100045,0,37:42.7,CARDILLI,172.25.2.40,37:42.7,CARDILLI,172.25.2.40,0,NULL
1173078,1173012,1173016,NULL,Very satisfied,0,0,NULL,0,NULL,NULL,0,1173078,0,26:08.3,training-sprint2_HCM-229,::1,26:08.3,training-sprint2_HCM-229,::1,0,NULL
1173079,1173012,1173017,NULL,Somewhat satisfied,0,0,NULL,0,NULL,NULL,0,1173079,0,26:08.3,training-sprint2_HCM-229,::1,26:08.3,training-sprint2_HCM-229,::1,0,NULL
1173080,1173012,1173018,NULL,Neither satisfied nor dissatisfied,0,0,NULL,0,NULL,NULL,0,1173080,0,26:08.3,training-sprint2_HCM-229,::1,26:08.3,training-sprint2_HCM-229,::1,0,NULL
1173081,1173012,1173019,NULL,Somewhat dissatisfied,0,0,NULL,0,NULL,NULL,0,1173081,0,26:08.3,training-sprint2_HCM-229,::1,26:08.3,training-sprint2_HCM-229,::1,0,NULL
1173082,1173012,1173020,NULL,Very dissatisfied,0,0,NULL,0,NULL,NULL,0,1173082,0,26:08.3,training-sprint2_HCM-229,::1,26:08.3,training-sprint2_HCM-229,::1,0,NULL
1173083,1173013,1173016,NULL,Very satisfied,0,0,NULL,0,NULL,NULL,0,1173083,0,26:44.3,training-sprint2_HCM-229,::1,26:44.3,training-sprint2_HCM-229,::1,0,NULL
1173084,1173013,1173017,NULL,Somewhat satisfied,0,0,NULL,0,NULL,NULL,0,1173084,0,26:44.3,training-sprint2_HCM-229,::1,26:44.3,training-sprint2_HCM-229,::1,0,NULL
1173085,1173013,1173018,NULL,Neither satisfied nor dissatisfied,0,0,NULL,0,NULL,NULL,0,1173085,0,26:44.3,training-sprint2_HCM-229,::1,26:44.3,training-sprint2_HCM-229,::1,0,NULL
1173086,1173013,1173019,NULL,Somewhat dissatisfied,0,0,NULL,0,NULL,NULL,0,1173086,0,26:44.3,training-sprint2_HCM-229,::1,26:44.3,training-sprint2_HCM-229,::1,0,NULL
1173087,1173013,1173020,NULL,Very dissatisfied,0,0,NULL,0,NULL,NULL,0,1173087,0,26:44.3,training-sprint2_HCM-229,::1,26:44.3,training-sprint2_HCM-229,::1,0,NULL
1173088,1173014,1173028,NULL,Strongly agree,0,0,NULL,0,NULL,NULL,0,1173088,0,27:11.5,training-sprint2_HCM-229,::1,27:11.5,training-sprint2_HCM-229,::1,0,NULL
1173089,1173014,1173029,NULL,Agree,0,0,NULL,0,NULL,NULL,0,1173089,0,27:11.5,training-sprint2_HCM-229,::1,27:11.5,training-sprint2_HCM-229,::1,0,NULL
1173090,1173014,1173030,NULL,Neither agree nor disagree,0,0,NULL,0,NULL,NULL,0,1173090,0,27:11.5,training-sprint2_HCM-229,::1,27:11.5,training-sprint2_HCM-229,::1,0,NULL
1173091,1173014,1173031,NULL,Somewhat disagree,0,0,NULL,0,NULL,NULL,0,1173091,0,27:11.5,training-sprint2_HCM-229,::1,27:11.5,training-sprint2_HCM-229,::1,0,NULL
1173092,1173014,1173032,NULL,Disagree,0,0,NULL,0,NULL,NULL,0,1173092,0,27:11.5,training-sprint2_HCM-229,::1,27:11.5,training-sprint2_HCM-229,::1,0,NULL
1173093,1173014,1173033,NULL,Strongly disagree,0,0,NULL,0,NULL,NULL,0,1173093,0,27:11.5,training-sprint2_HCM-229,::1,27:11.5,training-sprint2_HCM-229,::1,0,NULL
1173094,1173015,1173021,NULL,Yes,0,0,NULL,0,NULL,NULL,0,1173094,0,27:51.4,training-sprint2_HCM-229,::1,27:51.4,training-sprint2_HCM-229,::1,0,NULL
1173095,1173015,1173022,NULL,No,1,0,NULL,0,NULL,NULL,0,1173095,0,27:51.4,training-sprint2_HCM-229,::1,27:51.4,training-sprint2_HCM-229,::1,0,NULL
1173096,1173016,1173034,NULL,Always,0,0,NULL,0,NULL,NULL,0,1173096,0,28:47.0,training-sprint2_HCM-229,::1,28:47.0,training-sprint2_HCM-229,::1,0,NULL
1173097,1173016,1173035,NULL,Very often,0,0,NULL,0,NULL,NULL,0,1173097,0,28:47.0,training-sprint2_HCM-229,::1,28:47.0,training-sprint2_HCM-229,::1,0,NULL
1173098,1173016,1173036,NULL,Often,0,0,NULL,0,NULL,NULL,0,1173098,0,28:47.0,training-sprint2_HCM-229,::1,28:47.0,training-sprint2_HCM-229,::1,0,NULL
1173099,1173016,1173037,NULL,Sometimes,0,0,NULL,0,NULL,NULL,0,1173099,0,28:47.0,training-sprint2_HCM-229,::1,28:47.0,training-sprint2_HCM-229,::1,0,NULL
1173100,1173016,1173038,NULL,Rarely,0,0,NULL,0,NULL,NULL,0,1173100,0,28:47.0,training-sprint2_HCM-229,::1,28:47.0,training-sprint2_HCM-229,::1,0,NULL
1173101,1173016,1173039,NULL,Never,0,0,NULL,0,NULL,NULL,0,1173101,0,28:47.0,training-sprint2_HCM-229,::1,28:47.0,training-sprint2_HCM-229,::1,0,NULL
1173102,1173017,NULL,NULL,None,0,0,NULL,1,NULL,NULL,0,1173102,0,30:11.9,training-sprint2_HCM-229,::1,30:11.9,training-sprint2_HCM-229,::1,0,NULL
1173103,1173017,NULL,NULL,Patience,0,0,NULL,2,NULL,NULL,0,1173103,0,30:11.9,training-sprint2_HCM-229,::1,30:11.9,training-sprint2_HCM-229,::1,0,NULL
1173104,1173017,NULL,NULL,Leadership,0,0,NULL,3,NULL,NULL,0,1173104,0,30:11.9,training-sprint2_HCM-229,::1,30:11.9,training-sprint2_HCM-229,::1,0,NULL
1173105,1173017,NULL,NULL,Empathy,0,0,NULL,4,NULL,NULL,0,1173105,0,30:11.9,training-sprint2_HCM-229,::1,30:11.9,training-sprint2_HCM-229,::1,0,NULL
1173106,1173017,NULL,NULL,Communication,0,0,NULL,5,NULL,NULL,0,1173106,0,30:11.9,training-sprint2_HCM-229,::1,30:11.9,training-sprint2_HCM-229,::1,0,NULL
1173107,1173017,NULL,NULL,Ambition,0,0,NULL,6,NULL,NULL,0,1173107,0,30:11.9,training-sprint2_HCM-229,::1,30:11.9,training-sprint2_HCM-229,::1,0,NULL
1173108,1173018,1173028,NULL,Strongly agree,0,0,NULL,0,NULL,NULL,0,1173108,0,31:56.9,training-sprint2_HCM-229,::1,31:56.9,training-sprint2_HCM-229,::1,0,NULL
1173109,1173018,1173029,NULL,Agree,0,0,NULL,0,NULL,NULL,0,1173109,0,31:56.9,training-sprint2_HCM-229,::1,31:56.9,training-sprint2_HCM-229,::1,0,NULL
1173110,1173018,1173030,NULL,Neither agree nor disagree,0,0,NULL,0,NULL,NULL,0,1173110,0,31:56.9,training-sprint2_HCM-229,::1,31:56.9,training-sprint2_HCM-229,::1,0,NULL
1173111,1173018,1173031,NULL,Somewhat disagree,0,0,NULL,0,NULL,NULL,0,1173111,0,31:56.9,training-sprint2_HCM-229,::1,31:56.9,training-sprint2_HCM-229,::1,0,NULL
1173112,1173018,1173032,NULL,Disagree,0,0,NULL,0,NULL,NULL,0,1173112,0,31:56.9,training-sprint2_HCM-229,::1,31:56.9,training-sprint2_HCM-229,::1,0,NULL
1173113,1173018,1173033,NULL,Strongly disagree,0,0,NULL,0,NULL,NULL,0,1173113,0,31:56.9,training-sprint2_HCM-229,::1,31:56.9,training-sprint2_HCM-229,::1,0,NULL
1173114,1173019,NULL,NULL,Relationship with colleagues,0,0,NULL,1,NULL,NULL,0,1173114,0,33:29.8,training-sprint2_HCM-229,::1,33:29.8,training-sprint2_HCM-229,::1,0,NULL
1173115,1173019,NULL,NULL,Relationship with my manager,0,0,NULL,2,NULL,NULL,0,1173115,0,33:29.8,training-sprint2_HCM-229,::1,33:29.8,training-sprint2_HCM-229,::1,0,NULL
1173116,1173019,NULL,NULL,The workplace,0,0,NULL,3,NULL,NULL,0,1173116,0,33:29.8,training-sprint2_HCM-229,::1,33:29.8,training-sprint2_HCM-229,::1,0,NULL
1173117,1173019,NULL,NULL,Duties I was assigned to,0,0,NULL,4,NULL,NULL,0,1173117,0,33:29.8,training-sprint2_HCM-229,::1,33:29.8,training-sprint2_HCM-229,::1,0,NULL
1173118,1173019,NULL,NULL,Working far from home,0,0,NULL,5,NULL,NULL,0,1173118,0,33:29.8,training-sprint2_HCM-229,::1,33:29.8,training-sprint2_HCM-229,::1,0,NULL
1173119,1173019,NULL,NULL,Extra time work,0,0,NULL,6,NULL,NULL,0,1173119,0,33:29.8,training-sprint2_HCM-229,::1,33:29.8,training-sprint2_HCM-229,::1,0,NULL
5100046,1173020,NULL,5100004,Not at all likely,0,0,NULL,0,NULL,NULL,0,5100046,0,39:11.0,CARDILLI,172.25.2.40,39:11.0,CARDILLI,172.25.2.40,0,NULL
5100047,1173020,NULL,1173040,1,0,0,NULL,0,NULL,NULL,0,5100047,0,39:11.0,CARDILLI,172.25.2.40,39:11.0,CARDILLI,172.25.2.40,0,NULL
5100048,1173020,NULL,1173041,2,0,0,NULL,0,NULL,NULL,0,5100048,0,39:11.0,CARDILLI,172.25.2.40,39:11.0,CARDILLI,172.25.2.40,0,NULL
5100049,1173020,NULL,1173042,3,0,0,NULL,0,NULL,NULL,0,5100049,0,39:11.0,CARDILLI,172.25.2.40,39:11.0,CARDILLI,172.25.2.40,0,NULL
5100050,1173020,NULL,1173043,4,0,0,NULL,0,NULL,NULL,0,5100050,0,39:11.0,CARDILLI,172.25.2.40,39:11.0,CARDILLI,172.25.2.40,0,NULL
5100051,1173020,NULL,1173044,5,0,0,NULL,0,NULL,NULL,0,5100051,0,39:11.0,CARDILLI,172.25.2.40,39:11.0,CARDILLI,172.25.2.40,0,NULL
5100052,1173020,NULL,1173045,6,0,0,NULL,0,NULL,NULL,0,5100052,0,39:11.0,CARDILLI,172.25.2.40,39:11.0,CARDILLI,172.25.2.40,0,NULL
5100053,1173020,NULL,1173046,7,0,0,NULL,0,NULL,NULL,0,5100053,0,39:11.0,CARDILLI,172.25.2.40,39:11.0,CARDILLI,172.25.2.40,0,NULL
5100054,1173020,NULL,1173047,8,0,0,NULL,0,NULL,NULL,0,5100054,0,39:11.0,CARDILLI,172.25.2.40,39:11.0,CARDILLI,172.25.2.40,0,NULL
5100055,1173020,NULL,1173048,9,0,0,NULL,0,NULL,NULL,0,5100055,0,39:11.0,CARDILLI,172.25.2.40,39:11.0,CARDILLI,172.25.2.40,0,NULL
5100056,1173020,NULL,1173049,Extremely likely,0,0,NULL,0,NULL,NULL,0,5100056,0,39:11.0,CARDILLI,172.25.2.40,39:11.0,CARDILLI,172.25.2.40,0,NULL
1173120,1173022,1173021,NULL,Yes,0,0,NULL,0,NULL,NULL,0,1173120,0,32:51.0,absence-sprint15_HCM-onboarding_Campanelli_21,::1,32:51.0,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1173121,1173022,1173022,NULL,No,0,0,NULL,0,NULL,NULL,0,1173121,0,32:51.0,absence-sprint15_HCM-onboarding_Campanelli_21,::1,32:51.0,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1173122,1173023,1173021,NULL,Yes,0,0,NULL,0,NULL,NULL,0,1173122,0,36:40.7,absence-sprint15_HCM-onboarding_Campanelli_21,::1,36:40.7,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1173123,1173023,1173022,NULL,No,0,0,NULL,0,NULL,NULL,0,1173123,0,36:40.7,absence-sprint15_HCM-onboarding_Campanelli_21,::1,36:40.7,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1173124,1173024,1173028,NULL,Strongly agree,0,0,NULL,0,NULL,NULL,0,1173124,0,38:26.5,absence-sprint15_HCM-onboarding_Campanelli_21,::1,38:26.5,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1173125,1173024,1173029,NULL,Agree,0,0,NULL,0,NULL,NULL,0,1173125,0,38:26.5,absence-sprint15_HCM-onboarding_Campanelli_21,::1,38:26.5,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1173126,1173024,1173030,NULL,Neither agree nor disagree,0,0,NULL,0,NULL,NULL,0,1173126,0,38:26.5,absence-sprint15_HCM-onboarding_Campanelli_21,::1,38:26.5,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1173127,1173024,1173031,NULL,Somewhat disagree,0,0,NULL,0,NULL,NULL,0,1173127,0,38:26.5,absence-sprint15_HCM-onboarding_Campanelli_21,::1,38:26.5,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1173128,1173024,1173032,NULL,Disagree,0,0,NULL,0,NULL,NULL,0,1173128,0,38:26.5,absence-sprint15_HCM-onboarding_Campanelli_21,::1,38:26.5,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1173129,1173024,1173033,NULL,Strongly disagree,0,0,NULL,0,NULL,NULL,0,1173129,0,38:26.5,absence-sprint15_HCM-onboarding_Campanelli_21,::1,38:26.5,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1173130,1173025,1173028,NULL,Strongly agree,0,0,NULL,0,NULL,NULL,0,1173130,0,39:12.4,absence-sprint15_HCM-onboarding_Campanelli_21,::1,39:12.4,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1173131,1173025,1173029,NULL,Agree,0,0,NULL,0,NULL,NULL,0,1173131,0,39:12.4,absence-sprint15_HCM-onboarding_Campanelli_21,::1,39:12.4,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1173132,1173025,1173030,NULL,Neither agree nor disagree,0,0,NULL,0,NULL,NULL,0,1173132,0,39:12.4,absence-sprint15_HCM-onboarding_Campanelli_21,::1,39:12.4,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1173133,1173025,1173031,NULL,Somewhat disagree,0,0,NULL,0,NULL,NULL,0,1173133,0,39:12.4,absence-sprint15_HCM-onboarding_Campanelli_21,::1,39:12.4,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1173134,1173025,1173032,NULL,Disagree,0,0,NULL,0,NULL,NULL,0,1173134,0,39:12.4,absence-sprint15_HCM-onboarding_Campanelli_21,::1,39:12.4,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1173135,1173025,1173033,NULL,Strongly disagree,0,0,NULL,0,NULL,NULL,0,1173135,0,39:12.4,absence-sprint15_HCM-onboarding_Campanelli_21,::1,39:12.4,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1146096,1173026,NULL,1146020,Not at all likely,0,0,NULL,0,NULL,NULL,0,1146096,0,15:44.6,PS21000070_FabioTranslations,::1,15:44.6,PS21000070_FabioTranslations,::1,0,NULL
1146097,1173026,NULL,1173040,1,0,0,NULL,0,NULL,NULL,0,1146097,0,15:44.6,PS21000070_FabioTranslations,::1,15:44.6,PS21000070_FabioTranslations,::1,0,NULL
1146098,1173026,NULL,1173041,2,0,0,NULL,0,NULL,NULL,0,1146098,0,15:44.6,PS21000070_FabioTranslations,::1,15:44.6,PS21000070_FabioTranslations,::1,0,NULL
1146099,1173026,NULL,1173042,3,0,0,NULL,0,NULL,NULL,0,1146099,0,15:44.6,PS21000070_FabioTranslations,::1,15:44.6,PS21000070_FabioTranslations,::1,0,NULL
1146100,1173026,NULL,1173043,4,0,0,NULL,0,NULL,NULL,0,1146100,0,15:44.6,PS21000070_FabioTranslations,::1,15:44.6,PS21000070_FabioTranslations,::1,0,NULL
1146101,1173026,NULL,1173044,5,0,0,NULL,0,NULL,NULL,0,1146101,0,15:44.6,PS21000070_FabioTranslations,::1,15:44.6,PS21000070_FabioTranslations,::1,0,NULL
1146102,1173026,NULL,1173045,6,0,0,NULL,0,NULL,NULL,0,1146102,0,15:44.6,PS21000070_FabioTranslations,::1,15:44.6,PS21000070_FabioTranslations,::1,0,NULL
1146103,1173026,NULL,1173046,7,0,0,NULL,0,NULL,NULL,0,1146103,0,15:44.6,PS21000070_FabioTranslations,::1,15:44.6,PS21000070_FabioTranslations,::1,0,NULL
1146104,1173026,NULL,1173047,8,0,0,NULL,0,NULL,NULL,0,1146104,0,15:44.6,PS21000070_FabioTranslations,::1,15:44.6,PS21000070_FabioTranslations,::1,0,NULL
1146105,1173026,NULL,1173048,9,0,0,NULL,0,NULL,NULL,0,1146105,0,15:44.6,PS21000070_FabioTranslations,::1,15:44.6,PS21000070_FabioTranslations,::1,0,NULL
1146106,1173026,NULL,1173049,Extremely likely,0,0,NULL,0,NULL,NULL,0,1146106,0,15:44.6,PS21000070_FabioTranslations,::1,15:44.6,PS21000070_FabioTranslations,::1,0,NULL
1173146,1173028,NULL,NULL,Team working,0,0,NULL,1,NULL,NULL,0,1173146,0,33:00.4,absence-sprint15_HCM-onboarding_Campanelli_21,::1,33:00.4,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1173147,1173028,NULL,NULL,Initiative,0,0,NULL,2,NULL,NULL,0,1173147,0,33:00.4,absence-sprint15_HCM-onboarding_Campanelli_21,::1,33:00.4,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1173148,1173028,NULL,NULL,Leadership,0,0,NULL,3,NULL,NULL,0,1173148,0,33:00.4,absence-sprint15_HCM-onboarding_Campanelli_21,::1,33:00.4,absence-sprint15_HCM-onboarding_Campanelli_21,::1,0,NULL
1173149,1173031,1173034,NULL,Always,0,0,NULL,0,NULL,NULL,0,1173149,0,44:23.2,absence-sprint15_HCM-onboarding_Campanelli_23,::1,44:23.2,absence-sprint15_HCM-onboarding_Campanelli_23,::1,0,NULL
1173150,1173031,1173035,NULL,Very often,0,0,NULL,0,NULL,NULL,0,1173150,0,44:23.2,absence-sprint15_HCM-onboarding_Campanelli_23,::1,44:23.2,absence-sprint15_HCM-onboarding_Campanelli_23,::1,0,NULL
1173151,1173031,1173036,NULL,Often,0,0,NULL,0,NULL,NULL,0,1173151,0,44:23.2,absence-sprint15_HCM-onboarding_Campanelli_23,::1,44:23.2,absence-sprint15_HCM-onboarding_Campanelli_23,::1,0,NULL
1173152,1173031,1173037,NULL,Sometimes,0,0,NULL,0,NULL,NULL,0,1173152,0,44:23.2,absence-sprint15_HCM-onboarding_Campanelli_23,::1,44:23.2,absence-sprint15_HCM-onboarding_Campanelli_23,::1,0,NULL
1173153,1173031,1173038,NULL,Rarely,0,0,NULL,0,NULL,NULL,0,1173153,0,44:23.2,absence-sprint15_HCM-onboarding_Campanelli_23,::1,44:23.2,absence-sprint15_HCM-onboarding_Campanelli_23,::1,0,NULL
1173154,1173031,1173039,NULL,Never,0,0,NULL,0,NULL,NULL,0,1173154,0,44:23.2,absence-sprint15_HCM-onboarding_Campanelli_23,::1,44:23.2,absence-sprint15_HCM-onboarding_Campanelli_23,::1,0,NULL
1173155,1173032,NULL,NULL,Working with Teammates,0,0,NULL,1,NULL,NULL,0,1173155,0,48:17.9,absence-sprint15_HCM-onboarding_Campanelli_23,::1,48:17.9,absence-sprint15_HCM-onboarding_Campanelli_23,::1,0,NULL
1173156,1173032,NULL,NULL,Support from HR,0,0,NULL,2,NULL,NULL,0,1173156,0,48:17.9,absence-sprint15_HCM-onboarding_Campanelli_23,::1,48:17.9,absence-sprint15_HCM-onboarding_Campanelli_23,::1,0,NULL
1173157,1173032,NULL,NULL,Support from Administration,0,0,NULL,3,NULL,NULL,0,1173157,0,48:17.9,absence-sprint15_HCM-onboarding_Campanelli_23,::1,48:17.9,absence-sprint15_HCM-onboarding_Campanelli_23,::1,0,NULL
1173158,1173032,NULL,NULL,Support from IT Department,0,0,NULL,4,NULL,NULL,0,1173158,0,48:17.9,absence-sprint15_HCM-onboarding_Campanelli_23,::1,48:17.9,absence-sprint15_HCM-onboarding_Campanelli_23,::1,0,NULL
1173159,1173032,NULL,NULL,Coaching and Mentoring,0,0,NULL,5,NULL,NULL,0,1173159,0,48:17.9,absence-sprint15_HCM-onboarding_Campanelli_23,::1,48:17.9,absence-sprint15_HCM-onboarding_Campanelli_23,::1,0,NULL
1173160,1173032,NULL,NULL,Training received,0,0,NULL,6,NULL,NULL,0,1173160,0,48:17.9,absence-sprint15_HCM-onboarding_Campanelli_23,::1,48:17.9,absence-sprint15_HCM-onboarding_Campanelli_23,::1,0,NULL
1175901,1175901,NULL,NULL,Ideal profile,0,0,4,0,NULL,NULL,0,1175901,0,17:47.6,sprint31_HCM-1759,::1,17:47.6,sprint31_HCM-1759,::1,0,NULL
1175902,1175901,NULL,NULL,Meets Requirements,0,0,0,0,NULL,NULL,0,1175902,0,17:47.6,sprint31_HCM-1759,::1,16:44.6,sprint31_HCM-1759,::1,3,NULL
1175903,1175901,NULL,NULL,Needs Training,0,0,0,0,NULL,NULL,0,1175903,0,17:47.6,sprint31_HCM-1759,::1,47:59.3,HRPROF,::1,1,NULL
1175904,1175901,NULL,NULL,Doesn't meet requirements,0,0,0,0,NULL,NULL,0,1175904,0,17:47.6,sprint31_HCM-1759,::1,47:59.3,HRPROF,::1,1,NULL
1175905,1175902,NULL,NULL,Ideal profile,0,0,4,0,NULL,NULL,0,1175905,0,17:47.6,sprint31_HCM-1759,::1,17:47.6,sprint31_HCM-1759,::1,0,NULL
1175906,1175902,NULL,NULL,Meets Requirements,0,0,0,0,NULL,NULL,0,1175906,0,17:47.6,sprint31_HCM-1759,::1,48:06.5,HRPROF,::1,1,NULL
1175907,1175902,NULL,NULL,Needs Training,0,0,0,0,NULL,NULL,0,1175907,0,17:47.6,sprint31_HCM-1759,::1,48:06.5,HRPROF,::1,1,NULL
1175908,1175902,NULL,NULL,Doesn't meet requirements,0,0,0,0,NULL,NULL,0,1175908,0,17:47.6,sprint31_HCM-1759,::1,48:06.5,HRPROF,::1,1,NULL
